2923,Bangay
2924,Bangay Ultra
2925,Banistyl
2926,Banxyt
2927,Barbina-30
2928,Barbipan Elixir
2929,Barbit
2930,Barbit
2931,Barbit    15
2932,Barbit    30
2933,Barbit    60
2934,Barcavir    0.5
2935,Barcavir 1
2936,Barif 40
2937,Barif 80
2938,Batrocin    2%
2939,Bazoka
2940,BCE
2941,B-Clor
2942,B-Clor    500
2943,B-Comvit
2944,B-Cort
2945,B-Dexa
2946,BD-Flox
2947,Bec
2948,Bec   PLUS
2949,BECKY 3 ml AD & RPF Syringe
2950,BECKY 5 ml AD & RPF Syringe
2951,Beclocort 100 HFA
2952,Beclocort 50
2953,Beclod    100
2954,Beclod    200
2955,Beclomet 0.05%
2956,Beclomet-NS
2957,Beclomin    100
2958,Beclomin    100
2959,Beclomin    200
2960,Beclomin    200
2961,Beclomin    250
2962,Beclomin    400
2963,Beclomin    50
2964,Beclomin   HFA
2965,Beclomin 100 HFA
2966,Beclomin 200 Cozycap
2967,Beclomin 250  HFA
2968,Beclomin 250 HFA
2969,Beclomin 50 HFA Inhaler
2970,Beclovan 5
2971,Becnox M
2972,Beconex
2973,Beconex
2974,Beconex
2975,Beconex  HP
2976,Beconex Z
2977,Beconex ZI
2978,Becoplex
2979,Becoson
2980,Becoson
2981,Becoson M
2982,Becospary
2983,Becospray
2984,Becosules
2985,Becosules   GOLD
2986,Becoton F
2987,Becotone
2988,Becovent HFA
2989,Becovir
2990,Beco-Z
2991,Bed Max
2992,Bederm
2993,Bedine
2994,Bedom
2995,Bedom
2996,Befen    50
2997,Befen TR-100
2998,Beflam    400
2999,Beforte
3000,Beforte
3001,Beforte
3002,Beforte M
3003,Beforte Z
3004,Bekflox D
3005,Beklo
3006,Beklo 10 mg
3007,Beklo 25 mg
3008,Beklo 5 mg
3009,Belcopan
3010,Belcopan    10
3011,Belinta
3012,Belocef
3013,Belocef
3014,Belocef    250
3015,Belocef    500
3016,Belocef  DS  250
3017,Belox    250
3018,Belox    500
3019,Beloxin
3020,Beloxs
3021,Ben A   400
3022,Ben-A
3023,Benadip    10/20
3024,Benadip    2.5/10
3025,Benadip    5/10
3026,Benadip    5/20
3027,Bena-Flu
3028,Benalgin
3029,Benalgin   PLUS
3030,Benalgin XR
3031,Benalop    10/20
3032,Benalop    2.5/10
3033,Benalop    5/10
3034,Benalop    5/20
3035,Benax    0.5
3036,Bencart
3037,Bencillin (Vet)
3038,Bencyclic
3039,Benda  DS  400
3040,Bendamax
3041,Bendazole
3042,Bendazole    400
3043,Bendex
3044,Bendex    100
3045,Bendex    500
3046,Bendil
3047,Benfast    200
3048,Benfast    400
3049,Benfloxin    500
3050,Benformin    850
3051,Benformin 500
3052,Benidon
3053,Benidon
3054,Benkill 250
3055,Benkill 500
3056,Benkill CV 250
3057,Benkill CV-500
3058,Benkof
3059,Ben-kof Syrup
3060,Benlor 5
3061,Benmet
3062,Benmet    400
3063,Beno Gel Oral Gel 20%
3064,Benocef
3065,Benocef    250
3066,Benocef    500
3067,Benocef  DS  250
3068,Benosol
3069,Benoxiclin
3070,Benoxil
3071,Benoxil
3072,Benoxil    250
3073,Benoxil    500
3074,Benoxil  DS
3075,Benozol BR
3076,Benozol-T
3077,Benprox
3078,Benprox    500
3079,Benprox    750
3080,Benquil 15
3081,Benquil 7.5
3082,Bensal
3083,Bensalic
3084,Bentid    150
3085,Bentol    1%
3086,Bentrimn
3087,Benvit B
3088,Benvit B
3089,Benvit M
3090,Benvit Z
3091,Benz 24
3092,Benzabiol
3093,Benzac
3094,Benzapen    12 Lac
3095,Benzapen    6 Lac
3096,Benzapen 12 Lac
3097,Benzit
3098,Benzith
3099,Benzith    500
3100,Benzoic Plus
3101,Benzol
3102,Benzol    200
3103,Benzolet    25%
3104,Benzolyn
3105,Benzopam 3
3106,Benzyl Alcohol
3107,Benzyl Benzoate
3108,Benzyl Benzoate    25%
3109,Benzyl Benzoate    90%
3110,Benzyl Lotion   25%
3111,Beonac    50
3112,Beone    100
3113,Beovit
3114,Beovit    100
3115,Beovit    100
3116,Beplex
3117,Beplex
3118,Beplex
3119,Bepogen
3120,Bepol
3121,Bepol   PLUS
3122,Bepost Eye Drops
3123,Bepotas
3124,Berdinal
3125,Berdinal    30
3126,Besectil
3127,Besectil 40
3128,Besibac
3129,Besicon
3130,Besiflox
3131,Besigen
3132,Besiquin
3133,Besiven
3134,Besixin 0.6%
3135,Bestal
3136,Bestcef
3137,Bestcef    200
3138,Bestcef 400
3139,Bestcol
3140,Bestcol 20
3141,Bestcol 5
3142,Besteof Forte
3143,Bestocin
3144,Bet A
3145,Bet-A
3146,Beta-A
3147,Betabex    10
3148,Betabex    40
3149,Betabis 2.5
3150,Betabis-5
3151,Betabis-A 2.5/5
3152,Betacal    5/50
3153,Betacap TR
3154,Betacard
3155,Betacard IV
3156,Betacard XR
3157,Betachek    100
3158,Betachek    50
3159,Betacin N
3160,Betacin-N
3161,Betaclox
3162,Betaclox    125
3163,Betaclox    250
3164,Betaclox    500
3165,Betacor 10
3166,Betacor 2.5
3167,Betacor 5
3168,Betacor AM 2.5/5
3169,Betacor HZ 2.5/6.25
3170,Betacor HZ 5/6.25
3171,Betaderm
3172,Betaderm
3173,Betaderm N
3174,Betadine Germicide Gargle 1% m
3175,Betadine Ointment
3176,Betadine Standardised
3177,Betadine Standardised
3178,Betadine Surgical Scrub
3179,Betafix 10 mg
3180,Betafix 2.5 mg
3181,Betafix 5 mg
3182,Betafix Plus 2.5/6.25
3183,Betafix Plus 5/6.25
3184,Betagen
3185,Betagen 0.5
3186,Betagen N
3187,Betaloc
3188,Betaloc    25
3189,Betaloc    50
3190,Betaloc  XR  50
3191,Betaloc XR 100
3192,Betalyte Vet
3193,Betamesal
3194,BETAMESAL OINTMENT
3195,Betamesal Scalp Lotion
3196,Betamesal Scalp Lotion
3197,Betameson
3198,Betameson
3199,Betameson
3200,Betameson CL
3201,Betameson N
3202,Betameson N
3203,Betamic
3204,Betamic
3205,Betamycin
3206,Betan
3207,Betanem
3208,Betanem IV
3209,Betanic
3210,Betanol    100
3211,Betanol    25
3212,Betanol    50
3213,Betanosol-N
3214,Betanosol-N
3215,Betaone 25
3216,Betaone 50
3217,Betapress    50
3218,Betapro 10
3219,Betapro 2.5
3220,Betapro 5
3221,Betasec    100
3222,Betasec    50
3223,Betasef  DS  250
3224,Betaseptic
3225,Betaseptic Cream
3226,Betaseptic Hand Rub
3227,Betaseptic Hospital Concentrat
3228,Betaseptic Normal Solution
3229,Betasil
3230,Betason N
3231,Betason N
3232,Betason N
3233,Betastin
3234,Betaval
3235,Betaval
3236,Betaval-N
3237,Betaval-N
3238,Betavate CL
3239,Betavate N
3240,Betavert
3241,Betavet
3242,Betaxol    0.25%
3243,Betaxol    0.5%
3244,Bet-CG
3245,BET-CL
3246,Bet-CL
3247,Beticin
3248,Beticin    10
3249,Betmira ER Tablet 25 mg
3250,Betmira ER Tablet 50 mg
3251,Betnison
3252,Betnoson
3253,Betnox 2.5%
3254,Betricin
3255,Betson
3256,Betson
3257,Betson N
3258,Betson-CL
3259,Betson-CL
3260,Beucal D
3261,Beuflox
3262,Beuflox
3263,Beuflox
3264,Beuflox    200
3265,Beuflox    250
3266,Beuflox    500
3267,Beuflox    750
3268,Beuflox Vet
3269,Bevacimab Inj 100 mg/4 ml
3270,Bevacimab Inj. 400 mg/16 ml
3271,Bevastim 400
3272,Bevit
3273,Bevixa 100
3274,Bevixa 400
3275,Bexen
3276,Bexen 500
3277,Bexidal
3278,Bexipred
3279,Bexipred 10
3280,Bexipred 20
3281,Bexipred 5
3282,Bexitrol   HFA
3283,Bexitrol F   125/25
3284,Bexitrol F   125/25
3285,Bexitrol F   250/25
3286,Bexitrol F   250/25
3287,Bexitrol F   50/25
3288,Bexitrol F   50/25
3289,Bexitrol F 50/100 Bexicap
3290,Bexitrol F 50/250 Bexicap
3291,Bexitrol F 50/500 Bexicap
3292,Bexitrol HFA
3293,Bexitrol Inhalation Aerosol
3294,Bexsul
3295,Bextralin
3296,Bextram
3297,Bextram   GOLD
3298,Bextram   Kids
3299,Bextram Junior
3300,Bextram Kidz
3301,Bextram Silver
3302,Bextram Teen Hm
3303,Bextram Teen HR
3304,Bezol
3305,Bfenac
3306,Bibloc 10
3307,Bibloc 2.5
3308,Bibloc 5
3309,Bic F
3310,Bical
3311,Bicalon
3312,Bicom
3313,Bicom
3314,Bicot
3315,Bicot DS
3316,Bicozin
3317,Bicozin
3318,Bicozin-I
3319,Bidicod
3320,Biganib
3321,Big-B
3322,Bigmet    500
3323,Bigmet    850
3324,Bigmet 500 XR
3325,Bigmet 500 XR
3326,Bilco
3327,Bilco
3328,Bilicir 150
3329,Bilicir 300
3330,Bimaprost
3331,Bimast
3332,Bimatoprost 0.03%
3333,Bimator
3334,Bimet 500
3335,Bimolet
3336,Bimuty  DS
3337,Binacid
3338,Binoclar
3339,Binoclar    250
3340,Binoclar    500
3341,Binoclar  SR  500
3342,Binoclar 250 DS
3343,Binz
3344,Binzotim
3345,Bio Gold
3346,Biocard SR
3347,Biocef
3348,Biocef    250
3349,Biocef    500
3350,Biocid
3351,Biocid   PLUS
3352,Biocid  MH
3353,Biocid Plus
3354,Biocin
3355,Biocin
3356,Bioclavid
3357,Bioclavid 1 gm
3358,Bioclavid 375
3359,Bioclavid 625
3360,Bioclavid Bid
3361,Bioclop
3362,Biocort
3363,Biocox
3364,Bioczin
3365,Bioderm
3366,Biofenac
3367,Biofez
3368,Biofol
3369,Biofol 5
3370,Biogat
3371,Biogliptin
3372,Biogliptin 50
3373,Bionex 500
3374,Bionic
3375,Bionic (IM)
3376,Biopen VK
3377,Biopen VK   250
3378,Biopep    20
3379,Biorolac-10
3380,Bioron
3381,Biosec 20 mg
3382,Biosnac
3383,Biotid
3384,Bioton IV
3385,Biotrex
3386,Biotrim
3387,Biotrim
3388,Biotrim
3389,Biovit
3390,Biovit
3391,Biovit
3392,Biovit   GOLD
3393,Biovit   SILVER
3394,Biovit E   200
3395,Biovit M
3396,Biovit Plus
3397,Biovit PN
3398,Biovit-I
3399,Bioxim
3400,Bioxim 200 mg
3401,Bioxim 400
3402,Bioxim DS
3403,Bioxon 1 g IV
3404,Bioxon 1 gm IM
3405,Bioxon 2 G IV
3406,Bioxon 500 mg IM
3407,Bioxon 500 mg IV
3408,Biozine
3409,Biozine-B
3410,Biozine-I
3411,Biozyl
3412,Biozyl
3413,Biozyl    400
3414,Biozyl 800
3415,Bipicillin
3416,Bipicillin    250
3417,Bipiclox
3418,Bipiclox
3419,Bipiclox    500
3420,Bipinor
3421,Bipinor    2.5
3422,Biron   PLUS
3423,Bisacodyl    5
3424,Bisacodyl 5
3425,Bislol 10
3426,Bislol 2.5
3427,Bislol 5
3428,Bislol Max 2.5/5 mg
3429,Bislol Plus
3430,Bislol Plus 2.5 mg
3431,Bismacid
3432,Bismat
3433,Bisocam 2.5/5
3434,Bisocor 10
3435,Bisocor 2.5
3436,Bisocor 2.5
3437,Bisocor 5
3438,Bisocor 5
3439,Bisocor Plus 10/6.25
3440,Bisocor Plus 2.5/6.25
3441,Bisocor Plus 5/6.25
3442,Bisodil 10
3443,Bisodil 2.5
3444,Bisodil 5
3445,Bisofum 2.5
3446,Bisofum 5
3447,Bisoliv 2.5
3448,Bisoliv 5
3449,Bisoloc 10
3450,Bisoloc 2.5
3451,Bisoloc 5
3452,Bisolol Plus 5 mg
3453,Bisonat
3454,Bisopress 2.5
3455,Bisopress 5
3456,Bisopro 2.5
3457,Bisopro 5
3458,Bisopro A 2.5/5 Tablet
3459,Bisopro Plus 10/625
3460,Bisopro Plus 2.5/6.25
3461,Bisopro Plus 5/6.25
3462,Bisoprolol 5 mg
3463,Bisoren 2.5
3464,Bisoren Plus 2.5
3465,Bisoren Plus 5
3466,Bisoren-5
3467,Bisotab 10
3468,Bisotab 2.5
3469,Bisotab 5
3470,Bispep Oral Suspension
3471,Bisten 10 mg
3472,Bisten 2.5 mg
3473,Bisten Plus
3474,Bisten Plus
3475,Bisten Plus
3476,Bitoxiclav    125/31
3477,Bitoxiclav    375
3478,Bitoxiclav    625
3479,Bitoxil
3480,Bitoxil
3481,Bitoxil    250
3482,Bitoxil    500
3483,Bitrim
3484,Bitrim
3485,Bitrim
3486,Bivastim
3487,BIZI Syrup
3488,Bizolin
3489,Bizoran
3490,Bizoran 5/40
3491,Bjpam
3492,Bleonix Injection
3493,Bliss    75
3494,Bloatnil
3495,Blocid
3496,Blocid
3497,Block-T 500
3498,Block-T IM/IV Inj
3499,Blood Tubing Set Hemodialysis
3500,Bludrop
3501,Blumex
3502,Blumex
3503,BM-3
3504,B-Mycin
3505,B-Mycin
3506,Bn Sterile
3507,Bocef-CV 500
3508,Bomaz
3509,Bomi L
3510,Bonacal    500
3511,BONACERIN
3512,Bonaid 150
3513,BONAPART 1
3514,BONAPART 500 MG
3515,Boncal    500
3516,Boncal-D
3517,Boncare
3518,Bondrix
3519,Bondrova
3520,Bondrova 3 mg
3521,Bone Guard
3522,Bonemas    10
3523,Bonemas    70
3524,Bonemas D
3525,Bonevit D3
3526,Bonfix 150 mg
3527,Bonflex
3528,Bongel
3529,Bonheal
3530,Boni    500
3531,Boni D
3532,Boni Gold
3533,Boni M
3534,Bonimet
3535,Bonizol IV
3536,Bonmax
3537,Bonova
3538,Bontiv
3539,Bontonic
3540,Bonwell-D
3541,Bopam
3542,Bortez 1
3543,Bost
3544,Bost IM
3545,Boxitrol
3546,Boxitrol
3547,Boxol
3548,Boxol
3549,Boxol SR 75
3550,Bp Fort
3551,Bp Para
3552,BP Zinc    20
3553,Bpcal    500
3554,BPCAL D
3555,BPCARE AM 5/160
3556,BPCARE AM 5/80
3557,Bpcare-160
3558,Bpcare-80
3559,Bpclox
3560,Bpclox    500
3561,Bpdon
3562,Bpdox    100
3563,Bpfort M
3564,Bpmox
3565,Bpmox
3566,Bpmox    250
3567,Bpmox    500
3568,Bpnol    100
3569,Bpnol    50
3570,Bpnol   PLUS 5/50
3571,B-prolol
3572,B-Prolol
3573,Bptetra    250
3574,Bptrol    10
3575,Bpxen-250    250
3576,Bpxen-250    500
3577,BP-Z
3578,BP-Z    500
3579,Brac Saline
3580,Brace
3581,Brace    250
3582,Brace    500
3583,Branav 250
3584,Branav 500
3585,Breasy-10
3586,Breasy-5
3587,Breathlin SR
3588,Bredicon
3589,Bredicon
3590,Bredox 200
3591,Bredox 400
3592,Breton
3593,Breton
3594,Brezofil
3595,Brezofil 400
3596,Brezofil 400 SR
3597,Bricasol
3598,Bricoma 0.2%
3599,Briganix 180
3600,Briganix 30
3601,Briganix 90
3602,Brimo
3603,Brimodin
3604,Brimodin Plus
3605,Brimolol
3606,Brimopress
3607,Brinop
3608,Brinz
3609,Brinz T
3610,Brinzol
3611,Brinzopt
3612,Bristol A-Z
3613,Bristol Neoset-ine-R-150
3614,Brite
3615,Brite
3616,Brizy
3617,Brizy 1    1
3618,Brizy 2    2
3619,Broad
3620,Brocast 10
3621,Brocef 250
3622,Brocef 500
3623,Brocef-CV 250
3624,Broculyt
3625,Brodacef
3626,Brodacef  DS  500
3627,Brodamox
3628,Brodamox    250
3629,Brodamox  DS  500
3630,Brodil
3631,Brodil
3632,Brodil    2
3633,Brodil    4
3634,Brodil  SR
3635,Brodil Acucap
3636,Brodil HFA
3637,Brodil Inhaler
3638,Brodil Levo
3639,Brodil Levo    1
3640,Brodil Levo    2
3641,Brodil Levo HFA
3642,Brodil Respiratory Solution
3643,Brodrine    30
3644,Brofen    400
3645,Brofex
3646,Brohexin
3647,Brohexin
3648,Broket
3649,Broket
3650,Broklin 50
3651,Broklin 75
3652,Brokof
3653,Brolax
3654,Brolax    2
3655,Brolax    4
3656,Brolin    100
3657,Brolin Retard    350
3658,Brolyt
3659,Brolyt    4
3660,Brolyt    8
3661,Brom
3662,Bromacil 3mg
3663,Bromapam
3664,Bromax
3665,Bromazep
3666,Bromergon 2.5
3667,Bromex
3668,Bromex    8
3669,Bromhex
3670,Bromid    10
3671,Bromid    10
3672,Bromid    20
3673,Bromid    20
3674,Bromnac 0.09%
3675,Bromodel
3676,Bromofen
3677,Bromol
3678,Bromol    1
3679,Bromol    2
3680,Bromolac
3681,Bromolit
3682,Bromolit
3683,Bromotex
3684,Bromotex
3685,Bromotine
3686,Bromoxol DS
3687,Bronchodex
3688,Bronchosil
3689,Broncolin    2
3690,Broncolin    4
3691,Broncomet
3692,Broncomet Oral Liquid
3693,Bronconil
3694,Broncotrol
3695,Broncotrol    4
3696,Brondyl
3697,Bronium
3698,Bronkolax
3699,Bronsol
3700,Bropam
3701,Brosa
3702,Brospan
3703,Brospan    10
3704,Brostin
3705,Brostin DS
3706,Brotes
3707,Brovis
3708,Brox
3709,Brox
3710,Broxil
3711,Broxine
3712,Broxine
3713,Broxolin
3714,Broxolit
3715,Broxolit
3716,Broze
3717,Brozep
3718,BS Ointment
3719,BSH
3720,B-Sol
3721,BSS GV Ocular
3722,Bucain
3723,Bucod
3724,Bucod 50 SR
3725,Budefort 200 Rotacap
3726,Budefort 400 Rotacap
3727,Budemet 100
3728,Budemet 200 Convicap
3729,Budemet 400 Convicap
3730,Budenide
3731,Budeson    200
3732,Budeson    400
3733,Budetide 0.5
3734,Budetide 1
3735,Budetrol 12/400 Mycap
3736,Budetrol 6/100 Mycap DPI
3737,Budetrol 6/200 Mycap DPI
3738,Budicort
3739,Budicort 1
3740,Budicort ER
3741,Budison F 160
3742,Budison F 80
3743,Bufen
3744,Bufen  SR  300
3745,Bufen-SR
3746,Bufocort 100
3747,Bufocort 200
3748,Bufocort 400
3749,Bugesic
3750,Bukof
3751,Bukof
3752,Bumecard 1
3753,Bumecard 2
3754,Bumecard 5
3755,Bumirate
3756,Bundural    6 Lac
3757,Bundural  LA  12 Lac
3758,Bunifen
3759,Bupec
3760,Bupi
3761,Bupi Heavy
3762,Bupicaine
3763,Bupicaine Heavy
3764,Bupidex IV/Intrathecal
3765,Buprocaine
3766,Burat CR
3767,Burn Free
3768,Burna    1%
3769,Burnaid
3770,Burncare
3771,Burnguard
3772,Burnguard
3773,Burnix
3774,Burnless
3775,Burnrid
3776,Burnsil    1%
3777,Buscon
3778,Buscon    10
3779,Busper
3780,Busper
3781,Buta
3782,Buta    10
3783,Butacin    10
3784,Butacin    10
3785,Butacod
3786,Butacod
3787,Butakof
3788,Butakof
3789,Butalin
3790,Butalin    4
3791,Butalpen    10
3792,Butamax
3793,Butapan
3794,Butapan    10
3795,Butapan    20
3796,Butaret
3797,Butaret 50 mg
3798,Butaret Pediatric Drops
3799,Butasiv
3800,Butasiv 50
3801,Butasiv Paediatric Drops
3802,Butason    10
3803,Butastat    10
3804,Butefin
3805,Buterol
3806,Buterol    10
3807,Buterol    20
3808,Butibac
3809,Butibac
3810,Buticef
3811,Buticef 400
3812,Butil
3813,Butinib
3814,Butol
3815,Butol    2
3816,Butol    4
3817,Butyl    10
3818,Butyl    20
3819,Buviren
3820,Buzz
3821,Buzz
3822,B-Vitacom
3823,B-Z
3824,C - 3
3825,C - 3    200
3826,C 4
3827,C Bon    250
3828,C Fenac
3829,C Fenac
3830,C Fenac    50
3831,C Fenac   PLUS
3832,C Gum
3833,C On
3834,C On
3835,C Tetracycline    250
3836,C-2
3837,C-2 250
3838,C-2 500
3839,C-3
3840,C-3
3841,C-3 400
3842,Cab    5
3843,Caber 0.5
3844,Cabergol
3845,Caberol 0.5 Tablet
3846,Cabis
3847,Cabisol
3848,Cabita
3849,Cabolac
3850,Cabolin
3851,Cabonate    500
3852,Caboxen 20
3853,Caboxen 80
3854,Cabozanix 20
3855,Cabozanix 80
3856,Cabretol
3857,Cabretol    200
3858,Cabretol  CR  200
3859,Cac   EFF
3860,Cacetor    2.5/10
3861,Cacetor    5/10
3862,Cacetor    5/20
3863,Caco M   CHEWABLE
3864,Cadivan 10/160
3865,Cadivan 5/160
3866,Cadivan 5/80
3867,Cadmin
3868,Cadmin   PLUS
3869,Cadnyl 2
3870,Cadnyl 4
3871,Cadnyl 8
3872,Cadolin
3873,Cadosil 500 mg
3874,Cadosil LD
3875,Cadotril
3876,CADY AD Syringe
3877,Caface
3878,Cafecool Plus
3879,Cafedon
3880,Cafenol
3881,Cafeta
3882,Caffo
3883,Cafit
3884,Caf-N
3885,Caftadin
3886,Caftyl
3887,Caid    100
3888,Caid    75
3889,Cal    250
3890,Cal    500
3891,Cal Aid    500
3892,Cal D
3893,Cal D  PLUS
3894,Cal Lactate
3895,Calac
3896,Calamilon
3897,Calamin M
3898,Calamine
3899,Calbeta    5/25
3900,Calbeta    5/50
3901,Calbo    500
3902,Calbo   FORTE
3903,Calbo 500
3904,Calbo 500 Tablet
3905,Calbo C
3906,Calbo D
3907,Calbo Jr.
3908,Calbo-D
3909,Calbo-D
3910,Calbo-D Vita
3911,Calbon    500
3912,Calbon   PLUS
3913,Calbon D
3914,Calbon M
3915,Calboplex
3916,Calboplex
3917,Calboral-D
3918,Calboral-D
3919,Calboral-DX
3920,Calborate 400
3921,Calborate 740
3922,Calbostar 400
3923,Calbostar 740
3924,Calcar    500
3925,Calcar-D
3926,Calcefer   EFF
3927,Calchek    5
3928,Calchek   PLUS 5/50
3929,Calci
3930,Calci D
3931,Calci D Plus
3932,Calci R
3933,Calcibex    500
3934,Calcibo
3935,Calcibo D
3936,Calcibost
3937,Calcibost D
3938,Calcicar    250
3939,Calcicar    500
3940,Calcifil    500
3941,Calcifil-D
3942,Calcin    500
3943,Calcin D
3944,Calcinate
3945,Calcin-DX
3946,Calcin-M
3947,Calcin-O
3948,Calcin-O DS
3949,Calcipan
3950,Calcirol
3951,Calcitab
3952,Calcitab
3953,Calcitate
3954,Calciton    500
3955,Calcitrol
3956,Calcitrol Licap
3957,Calcium    500
3958,Calcium   A&D
3959,Calcium 500 mg
3960,Calcium A
3961,Calcium Ambee    500
3962,Calcium Carbonate
3963,Calcium Carbonate    250
3964,Calcium Carbonate    250
3965,Calcium Forte Plus
3966,Calcium Gluconate    1
3967,Calcium Gluconate    500
3968,Calcium Gluconate    500
3969,Calcium Gluconate    500
3970,Calcium Gluconate    500
3971,Calcium Hydrogen
3972,Calcium Jayson    1
3973,Calcium Jayson    500
3974,Calcium Lactate
3975,Calcium Lactate
3976,Calcium Lactate
3977,Calcium M
3978,Calcium Sandoz    250
3979,Calcium-D
3980,Calcizen  DS
3981,Calcoral-D
3982,Calcoral-DX
3983,Caldical    500
3984,Caldil
3985,Caldil   PLUS
3986,Caldil OT
3987,Caletal    500
3988,Caletal-D
3989,Calex-D
3990,Calfast (Vet)
3991,Calfast DX
3992,Calfeed
3993,Calfeed-D
3994,Calfor    500
3995,Calfor D
3996,Calget-D
3997,Caljuven   Chewable 250
3998,Calkid   Chewable 250
3999,Callate
4000,Calm    10
4001,Calmax    250
4002,Calmax-D
4003,Calmet    500
4004,Calmet D
4005,Calmet M
4006,Calmi 500
4007,Calmi-D
4008,Calmi-M
4009,Calnor 5/20
4010,Calock    10
4011,Calock    5
4012,Calock   PLUS 5/25
4013,Calock   PLUS 5/50
4014,Calofast
4015,Calonil
4016,Calorate
4017,Calorate 740
4018,Caloren  IV
4019,Calos    500
4020,Calos-D
4021,Calpin    5
4022,Calpin Plus 50
4023,Calpo    500
4024,Calpo D
4025,Calpress 10
4026,Calpress 5
4027,Calron
4028,Calsart
4029,Calsil    500
4030,Calsil   PLUS
4031,Calsil M
4032,Calson
4033,Calsto 500
4034,Calsto-D
4035,Caltab
4036,Caltab
4037,Caltate
4038,Calton
4039,Caltonic    500
4040,Caltoral D
4041,Caltrate 400
4042,Caltril
4043,Caltrol
4044,Caltrol
4045,Calvart 10/160
4046,Calvart 5/160
4047,Calvart 5/80
4048,Calvase    10
4049,Calvase    5
4050,Calvimax
4051,Calvimax   PLUS
4052,Calvit
4053,Calvox-D
4054,Calzirin Lotion
4055,Camex
4056,Camide 0.5%
4057,Camide 1%
4058,Camin    100
4059,Camiton    5
4060,Camlodin
4061,Camlodin    10
4062,Camlodin    5
4063,Camlodin    5
4064,Camlodin    5/25
4065,Camlodin   PLUS 5/50
4066,Camlopril    10/20
4067,Camlopril    2.5/10
4068,Camlopril    5/10
4069,Camlopril    5/20
4070,Camlosart 5/20
4071,Camlosart 5/40
4072,Camlotor 5/10
4073,Camoval 10/160
4074,Camoval 10/320
4075,Camoval 5/160
4076,Camoval 5/320
4077,Camoval 5/80
4078,Camphor Plus
4079,Canaflo
4080,Canaglif 100
4081,Canarol-100
4082,Canasa
4083,Canazole
4084,Canazole    150
4085,Canazole    50
4086,Canazole 200
4087,Candesa    16
4088,Candesa    4
4089,Candesa    8
4090,Candex
4091,Candex
4092,Candid    150
4093,Candid    50
4094,Candid 150
4095,Candid-50
4096,Candidal
4097,Candidal
4098,Candidal 150
4099,Candidal 50
4100,Candiflu
4101,Candiflu 50
4102,Candiloc    16
4103,Candiloc    8
4104,Candinil
4105,Candinil    150
4106,Candinil    50
4107,Candinil 200 mg
4108,Candirox
4109,Candirox
4110,Candirox Nail Lacquer
4111,Candizol
4112,Candoral
4113,CandyCal-D
4114,Canesten
4115,Canesten  VT  100
4116,Canider
4117,Canstat
4118,Canstat
4119,Canta    250
4120,Cantina
4121,Cantor
4122,Cantrim
4123,Capcee  TR  500
4124,Capcin    250
4125,Capcin    500
4126,Capdol
4127,Caplin    10
4128,Capril    25
4129,Capril    25
4130,Capril    50
4131,Capril    50
4132,Caprogen
4133,Caprolycin
4134,Capsi
4135,Capsidox    100
4136,Capta    250
4137,Captopril 25
4138,Carbabac Inj (IV)
4139,Carbabac Inj (IV)
4140,Carbamazepine 100
4141,Carbamazepine 200
4142,Carbamazine 100
4143,Carbanem 1 gm IV
4144,Carbanem 500 mg IV
4145,Carbapin    200
4146,Carbate
4147,Carbazin    200
4148,Carbazin  CR
4149,Carbazin  TR
4150,Carbe- C
4151,Carben    500
4152,Carben D
4153,Carben-O
4154,Carbeshot
4155,Carbestop
4156,Carbimazole
4157,Carbiroid
4158,Carbisod Injection
4159,Carbium
4160,Carbizol    5
4161,Carbocal    500
4162,Carbocal M
4163,Carbofol Z
4164,Carbogel
4165,Carbolin
4166,Carbolin
4167,Carbolin
4168,Carbolin
4169,Carbolin  DS
4170,Carbolin  DS
4171,Carbolyt
4172,Carbolyt
4173,Carbomet
4174,Carboplat 150
4175,Carboplat 450
4176,Carbos    50
4177,Carboten  DS  10
4178,Carbotor 150
4179,Carbotor 450 IV
4180,Carbox 150
4181,Carbox 300
4182,Carceva 75
4183,Cardex    12.5
4184,Cardex    25
4185,Cardex    6.25
4186,Cardex 3.125 mg
4187,Cardiben D
4188,Cardicor 2.5
4189,Cardicor 5
4190,Cardifort 5
4191,Cardifort Plus 25
4192,Cardifort Plus 50
4193,Cardil    30
4194,Cardil    60
4195,Cardilock    50
4196,Cardimet  CR
4197,Cardinex-20
4198,Cardinex-40
4199,Cardinex-60
4200,Cardinex-80
4201,Cardinor 2.5
4202,Cardinor 5
4203,Cardinor Plus 2.5
4204,Cardinor Plus 5
4205,Cardipin    10
4206,Cardipin    5
4207,Cardipin   PLUS 5/50
4208,Cardipro    100
4209,Cardipro    50
4210,Cardipro   PLUS 100
4211,Cardipro   PLUS 50/25
4212,Cardiron    200
4213,Cardisan
4214,Cardisan 25
4215,Cardisan Plus
4216,Carditab    10
4217,Carditab    40
4218,Carditor 5/10
4219,Cardival
4220,Cardival Plus 160
4221,Cardival Plus 80
4222,Cardivas    12.5
4223,Cardivas    6.25
4224,Cardivit
4225,Cardizem    30
4226,Cardizem    60
4227,Cardizem  SR  120
4228,Cardizem  SR  120
4229,Cardizem  SR  90
4230,Cardizem  SR  90
4231,Cardizep-10
4232,Cardizep-5
4233,Cardobis 2.5
4234,Cardobis 5
